ID	Symbols	Sites	Feature	Effect	HRD3Bvs2A_2A	HRD3Bvs2A_3B
SYVN1-P-S613	SYVN1	S613	P		-0.6558877650484761	0.655887765048478
SART3-P-S650	SART3	S650	P		0.993134725498575	-0.993134725498575
SAMHD1-P-S18-S33	SAMHD1	S18|S33	P		-0.72728852539472	0.72728852539472
GTF2I-P-S633	GTF2I	S633	P		-0.5249800476872171	0.5249800476872171
ICE1-P-S1692	ICE1	S1692	P		-0.255422987677138	0.2554229876771389
PLEKHA2-P-S349	PLEKHA2	S349	P		0.9047332057119007	-0.9047332057119007
ATG3-R	ATG3		R		-0.108894748995907	0.108894748995907
CHCHD10-G	CHCHD10		G		-0.292203117696274	0.292203117696273
NLRC3-R	NLRC3		R		-0.445989926379937	0.445989926379938
PIK3R4-P-S853	PIK3R4	S853	P		0.773277531452605	-0.7732775314526039
KCNJ2-R	KCNJ2		R		-0.826792507936043	0.82679250793604
CALD1-P-T492	CALD1	T492	P		-0.941729973085119	0.94172997308512
IGF2R-G	IGF2R		G		0.512713503209168	-0.512713503209169
HBB-P-S90	HBB	S90	P		-0.7795152041226301	0.7795152041226301
NUP153-P-T388	NUP153	T388	P		-0.540962650543472	0.540962650543472
OR1S1-R	OR1S1		R		0.6964041473205179	-0.6964041473205171
LPIN3-P-S225	LPIN3	S225	P		0.82804577566742	-0.82804577566742
ETV6-P-S184	ETV6	S184	P		-0.5779852806055831	0.577985280605584
LRRTM2-R	LRRTM2		R		0.572389598401656	-0.572389598401656
ZCCHC3-P-S363	ZCCHC3	S363	P		0.8856872760537021	-0.8856872760537021
MFSD5-R	MFSD5		R		0.7550186196180171	-0.755018619618011
MAP1B-P-T2034	MAP1B	T2034	P		-0.576558761707473	0.576558761707474
TRIM24-P-S744	TRIM24	S744	P		-0.316933131669711	0.31693313166971
HNRNPU-P-S59	HNRNPU	S59	P		-0.429837927274314	0.429837927274314
ERCC6-P-S429-S430	ERCC6	S429|S430	P		0.8862806134017259	-0.8862806134017259
FCHSD2-P-S693	FCHSD2	S693	P		-0.920099851015384	0.920099851015384
SSBP3-P-S381	SSBP3	S381	P		-0.698264756967187	0.698264756967187
YIPF4-R	YIPF4		R		-0.41407850880575	0.414078508805748
KIF26B-P-S1724	KIF26B	S1724	P		0.329244736113074	-0.329244736113073
OR10AD1-R	OR10AD1		R		0.973943221154852	-0.973943221154851
IGFBP7-P-S239	IGFBP7	S239	P		0.7605788401293309	-0.7605788401293309
FAM193A-P-S393-2	FAM193A	S393	P		0.9826372550903292	-0.9826372550903292
IRF2BPL-P-S639	IRF2BPL	S639	P		-0.705274292080414	0.705274292080414
TMEM189-UBE2V1-G	TMEM189-UBE2V1		G		0.814049148053102	-0.8140491480531031
PARP1-P-T368	PARP1	T368	P		-0.61104293313354	0.61104293313354
DSC2-P-T805	DSC2	T805	P		-0.476198053567459	0.4761980535674579
INPP5E-P-S232	INPP5E	S232	P		0.916918595341066	-0.916918595341066
TNNI3K-R	TNNI3K		R		0.4210516807512849	-0.42105168075128
GON4L-P-S346	GON4L	S346	P		-0.111802002992072	0.111802002992072
ADAT1-R	ADAT1		R		0.4590105002586579	-0.459010500258643
LLPH-R	LLPH		R		0.943934875335292	-0.94393487533529
CTTNBP2NL-R	CTTNBP2NL		R		0.613093196172942	-0.6130931961729339
POLM-R	POLM		R		0.172697958583655	-0.172697958583653
ATG4C-R	ATG4C		R		-0.147354449606665	0.147354449606664
GAK-P-S826-S829	GAK	S826|S829	P		0.479780777844524	-0.4797807778445229
SMN1-R	SMN1		R		-0.170187079485541	0.170187079485544
PTPRT-R	PTPRT		R		0.0023561245330354	-0.0023561245330353
TARDBP-P-S183	TARDBP	S183	P		-0.403997305512168	0.403997305512169
RIPK1-P-S416	RIPK1	S416	P		0.966104083335076	-0.966104083335076
CENPC-P-S316	CENPC	S316	P		0.9518206249438492	-0.9518206249438472
TCTA-R	TCTA		R		0.182503326151615	-0.182503326151614
ARFGEF2-P-S218	ARFGEF2	S218	P		-0.9978542481385558	0.9978542481385558
ZC3H13-P-S986-S993	ZC3H13	S986|S993	P		-0.60151502072355	0.60151502072355
ARHGDIB-P-S20	ARHGDIB	S20	P		0.132980628274081	-0.132980628274081
MYCT1-P-S129	MYCT1	S129	P		0.6643993771347672	-0.6643993771347672
STK26-P-S300	STK26	S300	P		-0.566781893971998	0.566781893971998
TRPT1-R	TRPT1		R		0.7929510093852541	-0.7929510093852571
ZIC4-G	ZIC4		G		-0.8577387104737291	0.8577387104737291
EPSTI1-P-S228	EPSTI1	S228	P		0.6932467792934239	-0.6932467792934239
SNX5-P-S22	SNX5	S22	P		0.448138632021338	-0.448138632021337
TLK2-P-S41	TLK2	S41	P		0.9956191863997472	-0.9956191863997472
CLMP-R	CLMP		R		0.0773504935886868	-0.0773504935886873
CIITA-R	CIITA		R		-0.753587658527303	0.7535876585273041
IWS1-P-S720	IWS1	S720	P		0.7255474200732891	-0.7255474200732891
BCAR1-P-Y249	BCAR1	Y249	P		0.8524406490811031	-0.8524406490811031
CCDC97-P-S257	CCDC97	S257	P		0.630293786066361	-0.630293786066361
IFNGR1-R	IFNGR1		R		-0.21684605796023	0.216846057960233
SOCS2-R	SOCS2		R		0.4876132435051021	-0.487613243505103
PLXNA4-R	PLXNA4		R		0.47899744387297	-0.478997443872966
BIRC6-P-S490	BIRC6	S490	P		-0.945023007766194	0.945023007766194
FBXO38-P-S792	FBXO38	S792	P		0.496211993774847	-0.496211993774847
CNGA2-R	CNGA2		R		-0.9853872061193648	0.985387206119368
KIAA1217-P-T465-S474	KIAA1217	T465|S474	P		0.8295695357924491	-0.8295695357924509
MRTFA-P-S511	MRTFA	S511	P		-0.9425513694893688	0.9425513694893688
EXPH5-P-S1733	EXPH5	S1733	P		0.867196781422945	-0.8671967814229471
CACNA1D-R	CACNA1D		R		0.0017619759691327	-0.0017619759691326
GPRC5B-R	GPRC5B		R		-0.577372265342782	0.577372265342777
USH1C-R	USH1C		R		0.9456039259960402	-0.945603925996046
HUS1-G	HUS1		G		-0.29178239630386	0.291782396303861
RPH3AL-R	RPH3AL		R		0.0071738405246619	-0.007173840524662
OSBPL8-P-S68	OSBPL8	S68	P		-0.7605788401293309	0.7605788401293309
MTDH-P-S111	MTDH	S111	P		0.86459751670278	-0.8645975167027778
LNPK-R	LNPK		R		-0.9852022510362672	0.985202251036275
GAB1-P-S713-T714	GAB1	S713|T714	P		0.623830079475665	-0.623830079475665
H1-5-R	H1-5		R		-0.705382928072398	0.7053829280724001
ZNF827-R	ZNF827		R		0.452839767752903	-0.452839767752903
SRFBP1-G	SRFBP1		G		-0.504900219318057	0.504900219318057
SYNPO-P-S840	SYNPO	S840	P		0.4397570124253161	-0.4397570124253161
PRPF38B-P-S473-S475	PRPF38B	S473|S475	P		-0.992192430685682	0.992192430685682
THNSL1-R	THNSL1		R		-0.416513851308843	0.416513851308841
TMEM126B-R	TMEM126B		R		-0.3460277939974619	0.3460277939974681
CDK13-P-S400	CDK13	S400	P		-0.361612012812296	0.361612012812296
TBC1D23-R	TBC1D23		R		-0.393969746869938	0.3939697468699389
LMCD1-P-S42	LMCD1	S42	P		0.206885770894235	-0.206885770894235
TOPBP1-P-S817	TOPBP1	S817	P		0.833957400704157	-0.833957400704157
TNS1-R	TNS1		R		0.345300010117	-0.345300010116996
RRP7A-G	RRP7A		G		-0.291316884337478	0.291316884337479
ZNF423-P-T1159	ZNF423	T1159	P		0.455929168084215	-0.455929168084216
TSPAN16-R	TSPAN16		R		0.7973097573366259	-0.797309757336631
SZT2-P-S1332	SZT2	S1332	P		0.318824947058214	-0.318824947058213
RUFY1-P-S618	RUFY1	S618	P		0.805330859722832	-0.8053308597228309
MCAM-G	MCAM		G		0.7458383330574341	-0.745838333057433
ARV1-R	ARV1		R		-0.639874849190469	0.639874849190466
SDCCAG8-P-S4	SDCCAG8	S4	P		-0.996447766841587	0.996447766841587
HEBP2-P-T22	HEBP2	T22	P		0.5905704069684521	-0.5905704069684521
MCAT-G	MCAT		G		-0.130303182580377	0.130303182580377
RANBP2-P-S1400	RANBP2	S1400	P		-0.834346793107517	0.8343467931075179
ZC3HC1-P-S24	ZC3HC1	S24	P		-0.627167340413839	0.627167340413839
ZNF559-ZNF177-G	ZNF559-ZNF177		G		-0.897360320712099	0.8973603207120999
BAIAP2L2-R	BAIAP2L2		R		-0.475813109971631	0.47581310997163
ATF4-P-S248	ATF4	S248	P		-0.512266528279792	0.5122665282797929
ANKRD20A3P-R	ANKRD20A3P		R		-0.257381950762837	0.257381950762836
DLAT-R	DLAT		R		-0.198675318771418	0.198675318771418
TRIM45-R	TRIM45		R		0.322434994400292	-0.322434994400286
ATP13A1-R	ATP13A1		R		0.859751388066928	-0.8597513880669251
TCF7L1-P-S171	TCF7L1	S171	P		-0.978207376733514	0.978207376733514
TLN2-R	TLN2		R		0.192603002848767	-0.192603002848767
MOCS2-G	MOCS2		G		0.0362645137097162	-0.0362645137097162
SGSM2-R	SGSM2		R		0.621011812210011	-0.621011812210004
MOCS3-G	MOCS3		G		0.0457441666069026	-0.0457441666069026
NAB2-P-S171	NAB2	S171	P		0.576886007770149	-0.576886007770151
CCDC61-P-S334	CCDC61	S334	P		0.9845096135175408	-0.9845096135175408
NRBP2-P-T409-T411	NRBP2	T409|T411	P		0.988843179745263	-0.988843179745264
FOXK1-P-S459	FOXK1	S459	P		-0.561769246576547	0.561769246576547
CAMK1G-R	CAMK1G		R		0.847226674305581	-0.847226674305583
TMEM87A-R	TMEM87A		R		0.89290505373756	-0.89290505373756
MCEE-G	MCEE		G		0.931391371726889	-0.931391371726888
RRP12-G	RRP12		G		-0.6019259938604901	0.6019259938604901
RRP15-G	RRP15		G		-0.183591348514016	0.183591348514017
POU5F1-R	POU5F1		R		-0.407681359579459	0.40768135957946
TRBV25-1-R	TRBV25-1		R		-0.0903781707002129	0.0903781707002136
AHNAK-P-S177	AHNAK	S177	P		-0.75411883764322	0.7541188376432211
SIRT6-P-T294	SIRT6	T294	P		-0.577540294083845	0.577540294083845
CLTC-P-S580	CLTC	S580	P		-0.981156896213035	0.981156896213035
DCAF5-R	DCAF5		R		0.416459993168837	-0.416459993168836
COG5-P-S49	COG5	S49	P		0.8246293793743141	-0.8246293793743141
MARCKSL1-P-S71	MARCKSL1	S71	P		0.9772640825238728	-0.9772640825238728
KHNYN-P-S342	KHNYN	S342	P		-0.9480624128070848	0.948062412807086
EPB41L3-R	EPB41L3		R		-0.929632798133874	0.929632798133875
HEATR4-R	HEATR4		R		0.7953245951495149	-0.795324595149516
CCDC88B-R	CCDC88B		R		-0.866716017332529	0.866716017332515
EPHB2-R	EPHB2		R		0.1796471403498719	-0.179647140349865
MOCS1-G	MOCS1		G		-0.998436647208945	0.998436647208945
ADRM1-R	ADRM1		R		-0.82345487947302	0.82345487947303
AK8-R	AK8		R		0.303929200327817	-0.3039292003278139
TBC1D2B-P-T963	TBC1D2B	T963	P		0.9800493981700528	-0.9800493981700528
TENM3-R	TENM3		R		0.0431405734846196	-0.0431405734846194
BRD8-P-S456-S460	BRD8	S456|S460	P		0.7515915166347371	-0.7515915166347371
MINOS1-G	MINOS1		G		0.995639943347896	-0.995639943347896
STK11IP-P-S777	STK11IP	S777	P		-0.9714421390364208	0.971442139036422
PDHA1-P-S331-S333	PDHA1	S331|S333	P		-0.936370949348748	0.9363709493487492
RRP36-G	RRP36		G		0.8644677685744341	-0.8644677685744331
LRRC28-P-S52	LRRC28	S52	P		-0.7105782654213529	0.710578265421352
PAIP2-G	PAIP2		G		-0.879329762376707	0.8793297623767079
GPR137B-R	GPR137B		R		0.322073299949459	-0.322073299949464
BCL7C-P-S126-2	BCL7C	S126	P		0.6623222655276879	-0.6623222655276889
PAIP1-G	PAIP1		G		0.442935061357951	-0.442935061357951
DUSP9-P-S328	DUSP9	S328	P		0.8601713839206679	-0.8601713839206692
CD302-R	CD302		R		0.3062038255405169	-0.306203825540515
RB1CC1-P-S257	RB1CC1	S257	P		-0.585762269105199	0.585762269105198
MOCOS-G	MOCOS		G		-0.525389007900914	0.525389007900913
TMEM37-R	TMEM37		R		0.2403771915409	-0.240377191540897
RRP1B-G	RRP1B		G		-0.0985778710685989	0.0985778710685987
PPIP5K1-R	PPIP5K1		R		0.496575642514683	-0.496575642514681
RBBP6-R	RBBP6		R		-0.8225814352776819	0.82258143527768
PPP1R13L-P-S110	PPP1R13L	S110	P		-0.862007364768012	0.862007364768011
ZIK1-R	ZIK1		R		-0.969979121123453	0.969979121123453
CCL21-R	CCL21		R		-0.599788688532741	0.5997886885327471
FRMPD2-R	FRMPD2		R		0.184182645196064	-0.184182645196065
TANC2-P-S1530	TANC2	S1530	P		0.7140823728020491	-0.7140823728020501
WDR36-R	WDR36		R		-0.5647333129121379	0.56473331291214
DGCR8-P-S109	DGCR8	S109	P		-0.284229887937616	0.284229887937617
COL15A1-R	COL15A1		R		0.100636795861527	-0.100636795861529
TMEM255A-R	TMEM255A		R		0.547969892816292	-0.547969892816291
LPAR3-P-S245	LPAR3	S245	P		0.967411000963275	-0.967411000963276
RSPH10B-R	RSPH10B		R		-0.4164306717474849	0.416430671747488
WDTC1-P-S661	WDTC1	S661	P		0.307424270871135	-0.307424270871135
KAT7-P-S124	KAT7	S124	P		-0.8822574324263158	0.8822574324263158
NAP1L4-R	NAP1L4		R		-0.398229613946684	0.3982296139466761
SMIM9-R	SMIM9		R		0.197198433708846	-0.1971984337088489
BIN1-P-S296	BIN1	S296	P		-0.301546952689981	0.301546952689981
TNS2-P-S121	TNS2	S121	P		0.532716165505476	-0.532716165505476
THOC5-P-S312-S314	THOC5	S312|S314	P		-0.6172511504631489	0.6172511504631489
DENND4C-P-S1022-T1024	DENND4C	S1022|T1024	P		-0.7666824933891601	0.766682493389161
ARHGEF6-P-S613	ARHGEF6	S613	P		0.445997701089671	-0.445997701089671
BRD1-P-S939	BRD1	S939	P		-0.931167763002769	0.931167763002769
ERICH6B-R	ERICH6B		R		-0.74328139632887	0.743281396328868
MVP-P-S873-S876	MVP	S873|S876	P		0.3967610998868429	-0.3967610998868429
KRCC1-P-S183	KRCC1	S183	P		-0.372965886698868	0.372965886698867
SYNE2-P-S4108	SYNE2	S4108	P		-0.909687790292112	0.909687790292113
RAP2B-R	RAP2B		R		-0.232301449312322	0.23230144931232
CHD5-R	CHD5		R		0.9398643568674492	-0.9398643568674472
DAB2IP-P-S73	DAB2IP	S73	P		0.948210682969875	-0.948210682969875
SRRM2-P-S1179	SRRM2	S1179	P		-0.844413507929501	0.8444135079295021
FAM91A1-G	FAM91A1		G		-0.4680018742174401	0.4680018742174401
NCOR2-P-S1341	NCOR2	S1341	P		0.028817109883853	-0.0288171098838529
NPM1-P-S137	NPM1	S137	P		-0.483251058394571	0.483251058394572
MAP3K1-P-S1018	MAP3K1	S1018	P		-0.857965318101292	0.8579653181012951
LMNB1-P-S200	LMNB1	S200	P		-0.312658431227448	0.312658431227448
POLR2C-R	POLR2C		R		-0.306264804450582	0.306264804450578
SFMBT1-P-S767-S775	SFMBT1	S767|S775	P		-0.764187592212091	0.764187592212091
SAA2-R	SAA2		R		-0.463399696570786	0.4633996965707921
RNF168-R	RNF168		R		-0.224660323127905	0.224660323127906
SAPCD2-P-S276	SAPCD2	S276	P		-0.77626864690164	0.776268646901641
CCR10-R	CCR10		R		0.233178126978782	-0.23317812697878
PRAG1-P-S729	PRAG1	S729	P		-0.774836382109632	0.7748363821096329
RASAL3-P-S228-S231	RASAL3	S228|S231	P		-0.282188915367291	0.28218891536729
BCL9L-P-S88	BCL9L	S88	P		-0.8893626667313209	0.8893626667313209
HDAC1-P-S406	HDAC1	S406	P		-0.8921741742427499	0.8921741742427499
DOLK-R	DOLK		R		0.339340184631534	-0.339340184631533
TBC1D4-P-S719	TBC1D4	S719	P		-0.774562888887386	0.774562888887386
KIAA1143-P-S50	KIAA1143	S50	P		0.9283451164208528	-0.9283451164208528
SLC27A6-R	SLC27A6		R		-0.9971302624169068	0.997130262416908
IFITM3-P-S10	IFITM3	S10	P		0.991671604440566	-0.991671604440567
P2RY14-R	P2RY14		R		-0.673640680515417	0.673640680515425
METTL26-R	METTL26		R		0.673003985568452	-0.6730039855684489
PITPNC1-P-S270	PITPNC1	S270	P		-0.258561733229926	0.258561733229926
MSH6-P-S256-S261	MSH6	S256|S261	P		-0.512542772638269	0.512542772638268
SDCBP-P-S6	SDCBP	S6	P		-0.7991421723759841	0.7991421723759841
COPG1-R	COPG1		R		0.5342561777377139	-0.534256177737717
CRKL-P-S107	CRKL	S107	P		0.660393204049334	-0.660393204049334
MCL1-G	MCL1		G		-0.309635169347921	0.309635169347921
SHISA2-R	SHISA2		R		5.54993042768E-4	-5.549930427681E-4
ZFHX3-P-S571	ZFHX3	S571	P		-0.975460793443775	0.975460793443775
RBBP8NL-P-S190	RBBP8NL	S190	P		0.9264511045474808	-0.9264511045474808
ADGRB1-R	ADGRB1		R		0.5673907916268579	-0.5673907916268579
CENPP-R	CENPP		R		0.0787174135245615	-0.0787174135245599
POLA1-P-S192	POLA1	S192	P		-0.248576529144078	0.248576529144077
POTEI-R	POTEI		R		0.4441351108559149	-0.444135110855914
FAM171A1-P-S443	FAM171A1	S443	P		0.6556567773501529	-0.6556567773501529
FYN-P-S21	FYN	S21	P		-0.4955780994893591	0.4955780994893591
NUCKS1-P-S61	NUCKS1	S61	P		0.987498364239426	-0.987498364239426
OSCP1-G	OSCP1		G		0.552467436655531	-0.55246743665553
PGGHG-R	PGGHG		R		-0.967471698319254	0.967471698319258
OCLN-R	OCLN		R		0.7664811055271031	-0.7664811055271099
AHNAK-P-S18	AHNAK	S18	P		0.5498832691499179	-0.5498832691499179
TTC7A-P-S182	TTC7A	S182	P		-0.5905704069684521	0.5905704069684521
MCM7-G	MCM7		G		-0.0159518620862962	0.0159518620862962
SNTN-R	SNTN		R		0.613093196172942	-0.6130931961729339
CYB5R3-P-S146	CYB5R3	S146	P		-0.941115147995203	0.941115147995203
COL14A1-G	COL14A1		G		0.5737508892711729	-0.573750889271172
MCM8-G	MCM8		G		-0.0257756918695418	0.0257756918695418
TNNI1-R	TNNI1		R		-0.926925629296988	0.926925629296988
OR5H15-R	OR5H15		R		-0.522157971931682	0.522157971931681
A4GALT-R	A4GALT		R		0.8610527685187241	-0.861052768518735
CEP170B-G	CEP170B		G		0.0270082409427715	-0.0270082409427715
ARL6IP6-P-T19	ARL6IP6	T19	P		0.958636173497361	-0.95863617349736
SIPA1L1-P-S1544-S1547	SIPA1L1	S1544|S1547	P		-0.9220162038730458	0.9220162038730458
RUBCN-P-S410	RUBCN	S410	P		-0.479789263106635	0.479789263106635
SRRM1-P-S628	SRRM1	S628	P		-0.728030806731168	0.728030806731168
GMFG-R	GMFG		R		-0.342550655120325	0.3425506551203289
SSR1-P-S254	SSR1	S254	P		-0.662108975657023	0.662108975657023
GGPS1-G	GGPS1		G		0.763746953354711	-0.763746953354712
CAPS-P-S160	CAPS	S160	P		-0.787599032158048	0.787599032158048
DIS3-G	DIS3		G		-0.8421423450119351	0.842142345011936
MEX3C-P-S229	MEX3C	S229	P		0.717485339394818	-0.7174853393948192
SKA2-P-S101	SKA2	S101	P		-0.3159047699561569	0.3159047699561569
MAP7D1-P-S116	MAP7D1	S116	P		-0.8774270006033931	0.877427000603395
NKX3-1-R	NKX3-1		R		0.595649274474937	-0.5956492744749411
CALML5-P-S18	CALML5	S18	P		-0.331592699589763	0.331592699589763
ISCA2-P-S42	ISCA2	S42	P		-0.7232791661072829	0.7232791661072842
CDC42EP1-P-S139	CDC42EP1	S139	P		0.5951634636603871	-0.5951634636603871
SNRK-P-S607	SNRK	S607	P		-0.226068038991921	0.226068038991921
MCM3-G	MCM3		G		-0.0215247602569155	0.0215247602569156
MCM4-G	MCM4		G		-0.0447869798160061	0.0447869798160063
MCM5-G	MCM5		G		-0.0245558993895094	0.0245558993895094
MCM6-G	MCM6		G		-0.0292835081575202	0.0292835081575202
LASP1-P-S61	LASP1	S61	P		0.686233975894693	-0.686233975894694
MCM2-G	MCM2		G		-0.0303683765447643	0.0303683765447643
EMILIN1-P-S703	EMILIN1	S703	P		0.336549030024658	-0.3365490300246589
C4orf33-R	C4orf33		R		0.96510970068968	-0.9651097006896842
LRRC41-P-S357	LRRC41	S357	P		-0.809858682659492	0.8098586826594929
SF3B2-P-S362	SF3B2	S362	P		-0.774836382109632	0.7748363821096329
BIN2-P-S466	BIN2	S466	P		0.9308935560396708	-0.9308935560396708
VPS37B-R	VPS37B		R		-0.9212987037278628	0.921298703727862
TRERF1-P-S540	TRERF1	S540	P		0.566781893971998	-0.566781893971998
GCSH-R	GCSH		R		-0.0138821182974224	0.0138821182974227
ZNF284-R	ZNF284		R		0.411960729178761	-0.411960729178761
FYCO1-P-S342	FYCO1	S342	P		0.607725557443443	-0.607725557443443
HIRIP3-P-S196	HIRIP3	S196	P		-0.7851947411054551	0.7851947411054531
GPN2-R	GPN2		R		0.8135625896617041	-0.813562589661711
MCU-R	MCU		R		0.7651626963272901	-0.765162696327288
WFS1-P-S32	WFS1	S32	P		0.8135061488453679	-0.8135061488453691
RBBP6-P-S1699	RBBP6	S1699	P		-0.990175833628519	0.990175833628519
NCOA6-P-S1333	NCOA6	S1333	P		-0.8780239562638391	0.8780239562638399
KLC1-P-S561	KLC1	S561	P		0.4327456119969009	-0.4327456119969009
SLC12A7-P-T30	SLC12A7	T30	P		0.698809892625653	-0.69880989262565
DBF4-R	DBF4		R		-0.0269200119215033	0.0269200119215032
ERICH1-R	ERICH1		R		-0.456128483160855	0.456128483160854
TRA2A-R	TRA2A		R		0.990034263578214	-0.9900342635782192
CDC20-P-T59	CDC20	T59	P		-0.511699931965489	0.511699931965489
EPB41L1-P-S784	EPB41L1	S784	P		-0.7697764122809	0.769776412280899
ASAP3-P-S832	ASAP3	S832	P		0.5070609929644939	-0.507060992964495
RPS2-P-S281	RPS2	S281	P		0.9644362505248008	-0.964436250524802
UTP14A-P-S453	UTP14A	S453	P		-0.85699758013608	0.8569975801360821
PRPF40A-P-S856-S858	PRPF40A	S856|S858	P		0.6911050367453571	-0.6911050367453561
IL1RN-G	IL1RN		G		0.758437167414405	-0.758437167414405
PRMT3-R	PRMT3		R		-0.280063211113711	0.280063211113712
METTL25-P-S265	METTL25	S265	P		0.5060637515243239	-0.5060637515243239
SNURF-P-S32	SNURF	S32	P		-0.93563533865793	0.93563533865793
WDHD1-P-S868	WDHD1	S868	P		-0.1548487484069849	0.154848748406984
INO80E-P-S193	INO80E	S193	P		0.8545191635939009	-0.854519163593902
HSPA4-P-S76	HSPA4	S76	P		-0.722586538236145	0.722586538236145
PRRC2B-P-S1185	PRRC2B	S1185	P		0.9856389165777	-0.9856389165777
SF3B2-P-S431-S435-S436	SF3B2	S431|S435|S436	P		-0.9672094823054	0.9672094823054
PTPN9-P-S557	PTPN9	S557	P		0.8583365023132791	-0.8583365023132791
PPP2R5D-P-S89-S90	PPP2R5D	S89|S90	P		-0.6081547332100339	0.608154733210035
SPTBN1-P-S2319-T2320	SPTBN1	S2319|T2320	P		0.7218006416497819	-0.7218006416497819
LUC7L3-R	LUC7L3		R		-0.613093196172942	0.6130931961729339
ZNF34-R	ZNF34		R		-0.971117204920518	0.9711172049205128
SF3B3-P-S156	SF3B3	S156	P		-0.614551553232714	0.614551553232714
LSM11-P-S15-S21	LSM11	S15|S21	P		0.817059476548619	-0.817059476548619
SSH3-P-S649	SSH3	S649	P		-0.8399856570153491	0.83998565701535
ZNF367-P-S310	ZNF367	S310	P		-0.9304252389768242	0.9304252389768242
FOXH1-R	FOXH1		R		0.818916807053747	-0.8189168070537449
KIDINS220-P-S1634	KIDINS220	S1634	P		-0.996716642985024	0.996716642985024
PRIMPOL-P-S512	PRIMPOL	S512	P		0.685803461856589	-0.685803461856588
LNPK-P-S384	LNPK	S384	P		-0.96833073112721	0.96833073112721
CCDC43-P-T139	CCDC43	T139	P		0.811739113045099	-0.8117391130450999
SLC25A37-R	SLC25A37		R		-0.430812071108304	0.430812071108301
ANKRD40-R	ANKRD40		R		-0.7493834379977441	0.7493834379977429
PPP1R13B-P-S566	PPP1R13B	S566	P		0.569565339573908	-0.569565339573907
HBD-P-S45	HBD	S45	P		-0.6896153438595509	0.689615343859552
BCL11A-P-S625	BCL11A	S625	P		-0.0123199850091623	0.0123199850091623
ARHGAP29-P-S247	ARHGAP29	S247	P		-0.933218285578944	0.933218285578943
SH2D2A-G	SH2D2A		G		-0.93069275223225	0.93069275223225
VIPAS39-R	VIPAS39		R		-0.8393205258534581	0.83932052585346
SNCG-R	SNCG		R		0.3580927750433879	-0.3580927750433929
ZC3H12B-R	ZC3H12B		R		0.102004828042619	-0.102004828042618
KALRN-P-S2237	KALRN	S2237	P		0.929385332979368	-0.929385332979368
COLGALT1-R	COLGALT1		R		-0.613093196172942	0.6130931961729339
H4C13-R	H4C13		R		-0.3049950717831469	0.304995071783145
MCM4-R	MCM4		R		-0.155982057612227	0.155982057612231
INHBC-R	INHBC		R		0.988872320224868	-0.988872320224867
IGHV1-45-R	IGHV1-45		R		0.953016870858542	-0.953016870858544
FAM90A7P-R	FAM90A7P		R		-0.408873838459137	0.408873838459138
AHNAK-P-S4900	AHNAK	S4900	P		0.5669595545294089	-0.5669595545294089
TRANK1-P-S660	TRANK1	S660	P		0.996906774763797	-0.996906774763797
TFE3-P-S548	TFE3	S548	P		0.976691397157183	-0.976691397157182
SH2D1A-G	SH2D1A		G		-0.4390187094113279	0.439018709411327
MYO19-R	MYO19		R		-0.3693555441882511	0.369355544188257
FAM193A-P-S293	FAM193A	S293	P		0.831419344493991	-0.831419344493989
PRKCA-R	PRKCA		R		-0.3873641979197871	0.387364197919786
PIGH-R	PIGH		R		-0.7199140606981899	0.719914060698191
OR2AT4-R	OR2AT4		R		-0.954694266640742	0.954694266640741
CTDSP1-R	CTDSP1		R		0.543603631328877	-0.543603631328877
SPECC1L-P-S384	SPECC1L	S384	P		0.752668526397696	-0.752668526397696
APC-P-S2692	APC	S2692	P		-0.760354774214955	0.760354774214953
NISCH-P-S467	NISCH	S467	P		0.296902809877578	-0.296902809877578
PRRC2A-P-S1219	PRRC2A	S1219	P		-0.0806629499448276	0.080662949944828
MCUB-G	MCUB		G		0.568719318712153	-0.568719318712154
SIPA1L2-G	SIPA1L2		G		0.413185800100746	-0.413185800100744
AHNAK-P-T551	AHNAK	T551	P		0.4737666943874061	-0.4737666943874061
SIPA1L3-G	SIPA1L3		G		0.490129165268041	-0.490129165268041
ABCC11-R	ABCC11		R		0.0013266258401504	-0.0013266258401504
CRIP2-P-S111	CRIP2	S111	P		-0.980170855389214	0.980170855389214
SIPA1L1-G	SIPA1L1		G		0.8149601611726209	-0.81496016117262
